timestamp,heart_rate,spo2,breathing_rate,gsr,temperature,dehydration_index,posture,fall_detected,steps
60,74.2,98.6,14.1,2.44,36.9,1.9,Standing,false,0
61,60.3,98.3,13.7,2.41,36.8,1.3,Standing,false,0
62,76.1,98.2,12.6,2.08,36.8,1.3,Standing,false,0
63,63.0,97.2,12.9,2.10,37.0,1.7,Standing,false,0
64,63.8,97.4,14.8,3.14,36.9,1.6,Standing,false,0
65,62.0,98.2,14.5,2.33,36.8,1.8,Standing,false,0
66,79.8,98.4,14.9,3.11,36.7,1.1,Sitting,false,0
67,74.7,98.0,16.0,3.93,36.5,1.7,Standing,false,0
68,67.5,98.7,14.4,2.48,36.8,1.1,Standing,false,0
69,67.6,97.8,13.7,3.88,36.8,1.2,Standing,false,0
70,76.8,97.4,13.5,2.77,36.9,1.2,Standing,false,0
71,72.2,99.5,16.0,3.71,36.9,1.3,Sitting,false,0
72,78.3,97.0,13.8,2.97,36.5,1.5,Standing,false,0
73,72.4,99.3,14.0,3.01,36.6,1.3,Sitting,false,0
74,71.3,98.6,15.0,2.10,36.8,2.0,Standing,false,0
75,69.0,97.1,13.3,2.15,36.7,1.8,Standing,false,0
76,67.8,97.5,14.3,3.34,36.6,1.3,Standing,false,0
77,77.2,98.3,14.4,3.71,37.0,1.3,Standing,false,0
78,64.9,99.2,12.4,3.90,37.0,1.3,Standing,false,1
79,71.7,98.7,13.0,2.73,36.5,1.4,Sitting,false,1
80,64.4,97.7,12.2,3.92,36.9,1.1,Standing,false,1
81,77.6,98.1,12.1,3.24,36.8,1.7,Standing,false,1
82,64.6,98.2,15.2,2.93,36.6,1.0,Standing,false,1
83,66.0,98.8,14.9,2.21,36.9,1.1,Sitting,false,1
84,64.3,97.9,12.1,2.11,37.0,1.8,Standing,false,1
85,71.0,97.1,14.9,2.13,36.6,1.0,Sitting,false,1
86,72.7,99.0,15.8,3.34,36.6,1.8,Standing,false,1
87,61.6,98.2,14.8,3.37,36.9,1.9,Standing,false,1
88,78.9,97.8,12.0,2.35,36.8,1.6,Standing,false,1
89,66.8,99.5,13.5,3.52,36.8,1.1,Sitting,false,1
90,65.1,97.2,12.9,3.66,36.6,1.5,Standing,false,1
91,60.8,100.0,12.9,3.89,36.7,1.8,Standing,false,1
92,73.7,98.3,12.7,3.64,36.9,2.0,Standing,false,1
93,60.4,98.6,13.5,3.29,36.5,1.2,Standing,false,1
94,66.8,100.0,12.1,2.42,36.8,1.2,Standing,false,1
95,70.2,99.2,12.8,2.52,36.8,1.0,Standing,false,2
96,67.7,99.8,13.1,3.53,36.9,2.0,Standing,false,2
97,75.9,98.2,14.3,3.64,36.7,1.5,Sitting,false,2
98,61.2,99.0,12.7,2.04,36.8,1.9,Standing,false,2
99,76.8,98.2,13.6,3.45,37.0,1.2,Standing,false,2
100,65.3,99.7,13.3,2.63,37.0,1.6,Standing,false,2
101,79.6,98.8,13.9,3.82,36.7,2.0,Walking,false,2
102,76.2,99.5,15.8,2.12,36.7,1.9,Walking,false,2
103,67.8,97.2,12.7,3.18,36.5,1.6,Walking,false,2
104,64.0,98.8,14.2,3.30,37.0,1.0,Walking,false,2
105,72.8,100.0,14.8,3.10,36.9,1.5,Walking,false,2
106,63.6,99.7,12.3,2.52,36.9,1.0,Walking,false,2
107,62.9,99.7,15.2,3.99,36.7,1.2,Walking,false,2
108,64.3,99.3,13.2,2.76,36.6,1.5,Walking,false,2
109,72.3,98.1,14.5,3.74,36.8,1.1,Walking,false,2
110,74.2,98.2,13.0,3.22,36.8,1.1,Standing,false,2
111,78.7,99.0,13.3,2.22,36.8,1.8,Standing,false,3
112,60.6,97.7,12.5,2.99,36.6,1.1,Standing,false,3
113,76.2,98.0,15.8,2.51,36.7,2.0,Standing,false,3
114,66.7,98.9,13.3,3.75,37.0,1.2,Standing,false,3
115,66.1,99.1,13.5,3.35,36.7,1.4,Standing,false,3
116,75.4,98.0,12.3,3.80,36.8,1.2,Standing,false,4
117,61.9,97.6,13.0,3.43,36.6,1.3,Standing,false,4
118,64.7,99.9,12.2,2.85,36.9,1.2,Standing,false,4
119,79.9,97.2,15.1,3.07,36.5,1.3,Standing,false,4
120,79.3,97.3,13.7,2.95,36.7,1.9,Sitting,false,4
121,70.1,97.9,14.5,3.23,36.7,1.7,Standing,false,4
122,66.8,98.0,12.8,3.53,36.6,1.5,Standing,false,4
123,71.4,98.9,13.3,3.85,36.5,1.2,Standing,false,4
124,72.0,99.2,12.2,2.53,36.8,1.2,Standing,false,4
125,76.1,97.8,12.3,2.95,36.6,1.8,Standing,false,4
126,72.4,97.6,15.4,2.90,36.7,2.0,Standing,false,4
127,71.0,99.2,12.7,3.80,37.0,1.1,Sitting,false,4
128,73.4,98.6,12.2,3.96,36.5,1.5,Standing,false,4
129,77.6,98.8,13.2,3.49,36.9,1.9,Standing,false,4
130,76.6,98.5,15.6,2.13,36.6,2.0,Standing,false,4
131,64.7,98.4,13.0,3.28,36.6,1.8,Sitting,false,4
132,70.6,98.9,13.7,2.27,36.6,1.0,Standing,false,4
133,73.0,99.0,13.1,2.30,36.9,1.7,Standing,false,4
134,71.2,97.7,15.4,2.01,36.7,1.5,Standing,false,4
135,68.0,98.8,13.2,3.82,37.0,1.0,Standing,false,4
136,70.9,97.2,13.5,2.63,36.8,1.5,Standing,false,4
137,64.7,99.5,14.6,3.77,36.6,1.2,Sitting,false,4
138,75.3,98.6,14.8,3.04,36.8,1.0,Standing,false,4
139,68.8,99.6,13.6,2.74,36.6,1.6,Standing,false,4
140,61.6,97.7,14.4,3.61,36.7,1.8,Standing,false,4
141,74.1,97.0,13.2,3.50,36.9,1.0,Standing,false,4
142,79.3,98.9,14.1,2.84,37.0,1.1,Sitting,false,4
143,60.1,98.2,14.3,2.69,36.9,1.6,Sitting,false,5
144,69.4,98.6,13.5,2.30,36.7,1.0,Standing,false,5
145,65.4,98.3,12.9,3.16,36.7,1.7,Standing,false,5
146,71.8,97.6,14.8,3.71,36.9,1.2,Standing,false,5
147,70.2,97.8,15.6,2.52,36.8,1.9,Standing,false,5
148,66.1,98.7,14.0,2.83,36.9,1.5,Standing,false,5
149,64.5,98.8,13.8,3.42,36.5,1.6,Standing,false,5
150,75.0,97.5,13.7,2.98,36.8,1.7,Standing,false,5
151,68.4,98.8,14.8,2.32,36.6,2.0,Standing,false,5
152,63.3,99.3,14.0,3.59,37.0,1.4,Sitting,false,5
153,65.2,99.6,13.8,2.89,36.5,1.4,Standing,false,5
154,76.8,98.1,12.4,3.90,37.0,1.8,Standing,false,5
155,68.7,97.6,15.0,2.56,36.6,1.8,Standing,false,5
156,78.4,98.4,13.0,2.12,36.5,1.4,Standing,false,5
157,74.7,99.9,15.2,3.18,37.0,1.1,Standing,false,5
158,70.2,97.4,14.2,2.17,36.7,1.2,Standing,false,5
159,74.7,98.5,12.0,3.13,36.9,1.4,Standing,false,5
160,67.2,98.5,15.5,3.39,36.7,1.4,Standing,false,5
161,65.3,98.5,15.5,2.97,36.9,1.3,Standing,false,5
162,60.7,97.9,15.2,3.37,37.0,1.0,Standing,false,5
163,79.2,97.2,12.1,2.65,36.7,1.1,Standing,false,6
164,69.7,99.5,15.7,3.17,36.9,1.6,Standing,false,6
165,71.6,99.6,12.6,3.81,37.0,1.7,Sitting,false,6
166,69.4,99.2,15.4,2.82,36.6,1.2,Standing,false,6
167,66.4,97.7,13.0,2.51,36.7,1.9,Standing,false,6
168,67.2,98.0,14.1,2.07,36.6,1.4,Standing,false,6
169,76.0,98.4,14.0,2.56,36.8,1.1,Standing,false,6
170,60.6,99.0,13.5,3.99,36.7,1.6,Standing,false,6
171,78.4,98.9,12.2,2.53,36.9,1.2,Standing,false,6
172,65.1,98.9,15.9,2.42,36.7,1.4,Sitting,false,6
173,71.4,97.5,12.7,2.45,36.8,1.5,Sitting,false,6
174,61.8,97.1,15.6,3.20,36.7,1.3,Standing,false,6
175,60.7,98.2,14.5,2.13,36.7,1.6,Standing,false,6
176,61.5,98.7,12.1,3.06,36.6,1.3,Sitting,false,6
177,79.5,98.1,15.7,2.06,36.7,1.5,Standing,false,6
178,77.6,98.0,16.0,3.75,36.5,1.1,Standing,false,6
179,74.8,99.5,13.7,2.12,36.8,1.7,Standing,false,6
180,79.7,97.7,14.2,2.14,36.6,1.1,Standing,false,6
181,60.9,97.9,13.2,2.68,37.0,1.4,Standing,false,7
182,75.3,98.0,14.0,3.78,36.5,1.0,Standing,false,7
183,75.0,98.7,14.0,3.11,36.8,1.4,Standing,false,7
184,75.8,97.6,12.5,3.36,37.0,1.3,Standing,false,7
185,66.2,97.2,14.5,3.04,37.0,1.8,Standing,false,7
186,73.8,99.1,15.6,3.21,36.9,1.5,Standing,false,7
187,71.7,98.1,12.2,2.01,36.7,1.0,Sitting,false,7
188,69.9,98.0,15.6,2.61,36.8,1.9,Standing,false,7
189,71.4,99.8,14.4,2.60,36.9,1.2,Standing,false,7
190,69.3,97.5,13.9,2.08,36.9,1.6,Sitting,false,7
191,61.1,97.7,14.6,2.34,36.8,1.4,Sitting,false,7
192,66.2,98.5,13.9,3.61,36.6,1.5,Standing,false,7
193,64.7,97.8,14.3,2.75,36.7,1.3,Standing,false,7
194,79.1,98.5,15.7,2.78,36.8,1.8,Standing,false,7
195,78.7,99.7,15.7,2.17,36.7,1.8,Standing,false,7
196,79.5,99.1,15.2,2.48,37.0,1.2,Standing,false,7
197,68.1,99.3,13.2,2.06,36.6,1.9,Standing,false,7
198,68.6,98.7,12.6,2.53,36.9,1.6,Standing,false,7
199,66.2,98.3,14.8,3.75,36.7,1.6,Sitting,false,7
200,63.6,99.3,15.1,2.66,36.8,2.0,Standing,false,7
201,75.7,98.7,15.3,3.20,36.7,1.1,Standing,false,7
202,72.9,98.5,14.4,2.05,36.8,1.8,Standing,false,7
203,70.9,98.9,13.4,2.17,36.9,1.4,Standing,false,7
204,73.4,99.3,13.7,3.71,36.7,1.9,Standing,false,7
205,69.2,98.5,15.1,3.44,36.8,1.3,Sitting,false,7
206,75.7,97.4,13.5,2.70,36.5,1.8,Standing,false,7
207,67.3,99.1,13.7,2.43,36.7,1.2,Standing,false,7
208,76.0,97.4,13.4,3.96,36.7,1.2,Sitting,false,7
209,74.0,99.7,15.4,2.14,36.5,1.3,Standing,false,7
210,63.3,98.1,13.0,2.11,36.6,1.7,Sitting,false,7
211,74.5,98.2,15.8,3.11,36.9,1.1,Standing,false,7
212,76.0,98.7,15.0,3.62,36.6,1.6,Standing,false,7
213,74.7,99.8,15.3,2.94,36.7,1.5,Standing,false,8
214,79.5,97.8,15.3,3.82,36.7,1.9,Standing,false,8
215,67.8,99.2,14.3,3.12,36.9,1.4,Standing,false,8
216,60.9,99.9,14.8,2.23,36.9,1.4,Standing,false,8
217,65.4,99.0,13.5,3.54,36.6,1.0,Sitting,false,8
218,60.1,99.5,13.7,2.20,36.8,1.7,Standing,false,8
219,72.8,98.2,15.0,3.48,36.6,1.6,Standing,false,8
220,72.9,98.2,14.0,3.04,36.9,1.7,Standing,false,8
221,62.5,97.8,12.9,2.16,36.6,1.3,Standing,false,8
222,61.2,99.4,15.4,3.15,36.9,1.8,Standing,false,8
223,62.3,97.1,15.1,2.44,37.0,2.0,Sitting,false,8
224,75.1,99.9,15.5,3.08,36.9,1.8,Standing,false,8
225,71.2,99.6,14.7,2.44,36.9,2.0,Standing,false,8
226,61.4,98.5,14.0,2.93,37.0,1.2,Sitting,false,8
227,79.2,99.6,14.1,2.23,36.7,2.0,Standing,false,8
228,68.3,98.6,14.4,3.97,36.7,1.6,Standing,false,8
229,74.7,97.0,12.6,3.03,36.7,1.9,Sitting,false,8
230,76.9,99.1,12.2,2.76,36.8,1.6,Sitting,false,8
231,69.9,99.8,15.8,2.74,36.5,1.4,Standing,false,8
232,76.9,99.1,13.3,2.81,36.9,1.1,Standing,false,8
233,66.7,97.6,15.2,2.93,36.6,1.3,Sitting,false,8
234,77.5,97.4,15.1,3.40,36.9,1.9,Standing,false,8
235,70.8,98.6,13.1,3.66,36.9,1.3,Standing,false,8
236,65.6,97.1,14.1,2.88,36.6,1.2,Standing,false,8
237,77.1,98.1,15.9,3.86,36.8,1.2,Standing,false,8
238,69.2,98.8,13.5,3.92,36.9,1.9,Standing,false,8
239,62.5,99.5,12.4,3.43,36.9,1.2,Standing,false,8
240,68.5,98.1,13.4,2.11,36.9,1.7,Standing,false,8
241,63.9,99.3,13.7,3.34,37.0,1.2,Standing,false,8
242,60.5,99.4,14.1,2.80,36.9,1.4,Sitting,false,8
243,75.8,97.2,12.6,3.26,36.5,1.7,Standing,false,8
244,66.0,97.8,15.1,3.32,36.9,1.4,Standing,false,9
245,65.7,98.8,13.4,2.04,36.8,1.5,Standing,false,9
246,69.8,98.4,13.8,2.23,36.7,1.1,Standing,false,9
247,68.1,98.7,12.2,3.15,36.9,1.9,Standing,false,9
248,77.9,99.6,13.3,2.25,37.0,1.9,Standing,false,9
249,70.3,97.2,13.6,3.65,36.9,2.0,Standing,false,9
250,66.2,99.0,15.7,2.85,36.7,1.8,Standing,false,9
251,73.5,98.7,12.7,2.21,36.8,1.8,Standing,false,9
252,62.7,99.8,13.7,2.97,36.8,1.6,Sitting,false,9
253,78.5,100.0,14.3,3.77,36.7,1.3,Standing,false,9
254,78.5,98.5,13.0,3.89,37.0,1.1,Standing,false,9
255,68.3,98.2,14.9,2.27,36.6,1.7,Standing,false,9
256,77.2,98.6,12.7,2.92,36.5,1.2,Sitting,false,9
257,78.1,99.4,15.6,2.82,36.7,1.5,Standing,false,9
258,63.0,98.2,14.1,2.79,36.9,1.5,Standing,false,10
259,60.1,97.5,12.4,2.47,36.8,1.9,Standing,false,11
260,77.0,99.6,15.4,3.21,36.7,1.4,Standing,false,11
261,77.3,99.5,12.9,3.48,37.0,2.0,Standing,false,11
262,64.2,98.1,16.0,3.70,36.9,1.8,Sitting,false,11
263,78.6,99.8,13.7,3.32,36.8,1.6,Standing,false,11
264,66.7,98.4,14.6,3.05,37.0,2.0,Standing,false,11
265,78.2,98.7,13.9,2.20,37.0,1.4,Standing,false,11
266,71.4,97.7,14.6,2.58,36.6,1.5,Standing,false,11
267,63.7,99.6,12.7,3.15,36.9,1.5,Standing,false,12
268,70.7,97.8,14.3,3.61,36.9,1.6,Standing,false,12
269,66.3,98.1,14.0,2.47,36.7,2.0,Standing,false,12
270,60.9,97.4,14.9,2.18,36.7,1.5,Standing,false,12
271,78.0,98.4,13.0,2.88,36.6,1.8,Sitting,false,12
272,65.4,99.1,14.3,3.93,36.5,1.9,Standing,false,12
273,65.7,98.7,15.5,2.40,36.7,1.3,Sitting,false,12
274,62.6,97.2,15.9,3.59,36.7,2.0,Standing,false,12
275,64.5,98.0,12.8,2.50,36.7,1.2,Standing,false,12
276,68.9,99.7,14.0,2.61,36.9,1.3,Standing,false,12
277,74.7,97.4,13.1,3.92,36.5,1.4,Standing,false,12
278,62.7,97.9,12.3,2.73,36.9,1.6,Standing,false,12
279,73.6,97.6,12.3,2.70,36.8,2.0,Standing,false,12
280,73.5,99.6,15.1,3.25,36.5,1.9,Standing,false,12
281,65.9,98.4,14.1,2.38,37.0,2.0,Standing,false,12
282,69.6,97.7,14.4,2.35,36.7,1.8,Sitting,false,12
283,79.7,99.5,12.2,2.78,36.6,1.3,Standing,false,12
284,65.6,99.1,13.8,3.97,36.7,1.7,Standing,false,12
285,75.9,97.6,13.2,3.22,36.9,1.4,Standing,false,12
286,65.6,98.3,14.7,2.54,36.7,1.8,Standing,false,12
287,68.0,97.9,15.6,2.65,36.7,1.3,Standing,false,12
288,77.5,98.9,13.2,3.20,36.7,1.1,Standing,false,12
289,78.1,99.5,12.2,2.73,36.9,1.9,Sitting,false,12
290,75.9,98.4,13.3,3.56,36.9,1.9,Standing,false,12
291,66.7,99.6,12.0,2.95,37.0,1.5,Standing,false,12
292,77.8,100.0,14.9,3.38,37.0,1.9,Standing,false,12
293,65.1,98.4,15.3,2.32,36.9,1.6,Standing,false,12
294,63.5,98.6,14.8,2.30,36.6,1.8,Standing,false,13
295,62.6,99.3,13.7,2.38,36.7,1.2,Standing,false,13
296,61.6,99.0,15.2,3.80,37.0,1.7,Sitting,false,13
297,68.9,97.2,15.4,2.13,36.9,1.6,Standing,false,13
298,72.5,98.5,12.5,2.24,37.0,1.6,Standing,false,13
299,70.5,97.5,13.5,3.42,36.7,1.8,Sitting,false,13
300,63.2,97.4,14.5,3.64,36.6,1.3,Standing,false,13
301,62.3,99.8,13.8,3.57,36.6,1.0,Standing,false,13
302,78.3,99.0,12.2,3.52,36.5,1.8,Standing,false,13
303,79.8,98.7,14.8,2.62,36.6,1.8,Standing,false,13
304,75.3,99.5,15.0,3.03,36.6,1.7,Standing,false,13
305,67.0,97.1,12.8,3.05,36.6,1.4,Standing,false,13
306,75.4,99.9,14.3,2.87,36.5,2.0,Sitting,false,13
307,79.5,97.2,15.7,2.24,36.9,1.6,Standing,false,13
308,62.8,99.3,15.1,2.11,36.7,1.9,Standing,false,13
309,75.9,99.4,15.4,2.68,36.6,1.4,Sitting,false,13
310,76.0,99.7,15.3,2.69,36.7,1.6,Sitting,false,13
311,73.4,99.8,14.6,2.47,36.9,1.4,Sitting,false,13
312,67.5,97.2,12.2,2.96,36.5,1.2,Standing,false,13
313,78.5,99.4,13.3,3.17,36.9,1.2,Standing,false,13
314,69.7,98.1,12.3,3.12,36.9,1.6,Standing,false,13
315,60.2,99.2,14.6,2.91,36.8,1.2,Standing,false,13
316,72.0,99.4,13.7,2.22,36.7,1.1,Standing,false,13
317,70.0,97.3,13.9,3.70,36.5,1.4,Standing,false,14
318,77.5,97.9,15.9,3.91,36.9,1.5,Sitting,false,14
319,60.7,98.0,14.7,3.70,36.7,1.7,Standing,false,14
320,60.1,99.9,15.6,3.38,36.7,1.7,Standing,false,14
321,62.7,98.9,14.1,3.33,36.8,1.2,Standing,false,14
322,67.5,99.2,13.0,2.12,36.9,1.2,Standing,false,14
323,65.1,98.3,13.0,3.41,36.7,1.7,Standing,false,14
324,76.9,99.6,13.4,2.90,36.5,1.9,Standing,false,14
325,74.9,98.4,14.7,2.56,36.9,1.4,Standing,false,14
326,70.8,97.1,12.7,2.06,36.8,1.6,Sitting,false,14
327,64.3,98.0,12.4,3.61,37.0,2.0,Sitting,false,14
328,71.4,98.7,13.9,2.88,36.8,1.5,Standing,false,14
329,77.5,100.0,13.2,3.14,36.8,1.6,Standing,false,14
330,70.2,97.1,14.9,3.17,36.7,1.0,Standing,false,15
331,60.1,97.0,15.9,2.52,37.0,1.6,Standing,false,15
332,69.4,98.0,13.3,3.33,36.6,1.5,Standing,false,15
333,73.0,99.4,12.5,3.78,36.6,1.2,Sitting,false,15
334,66.9,98.5,12.2,2.86,36.6,1.2,Standing,false,15
335,70.4,98.2,14.5,3.40,36.8,1.2,Standing,false,15
336,77.6,99.4,13.1,2.23,36.9,1.1,Standing,false,15
337,78.2,97.9,14.7,3.30,36.6,1.6,Standing,false,15
338,72.5,99.9,14.8,2.49,36.9,1.3,Standing,false,15
339,65.6,97.5,13.4,3.20,36.6,1.3,Standing,false,15
340,65.2,98.0,15.6,2.80,36.6,1.3,Standing,false,15
341,60.9,97.9,15.1,3.17,36.7,1.2,Standing,false,15
342,72.1,98.1,15.6,3.85,36.7,2.0,Standing,false,15
343,73.2,98.4,15.6,2.22,36.8,1.7,Standing,false,15
344,60.8,97.6,12.6,2.14,37.0,1.1,Standing,false,15
345,70.4,97.6,16.0,3.31,36.9,1.7,Standing,false,15
346,74.5,97.3,15.3,3.13,36.9,1.3,Standing,false,15
347,65.0,97.5,14.4,3.56,36.6,1.0,Standing,false,15
348,64.5,99.5,14.7,2.26,36.6,1.4,Standing,false,15
349,60.4,98.6,15.6,2.87,36.6,1.5,Standing,false,15
350,73.8,98.4,15.1,2.83,37.0,1.9,Standing,false,15
351,72.5,97.5,13.3,2.59,36.8,1.4,Standing,false,15
352,73.9,98.9,14.1,2.52,36.6,1.3,Standing,false,15
353,67.7,97.8,13.4,2.97,36.7,1.4,Sitting,false,15
354,60.7,99.4,15.3,2.23,36.6,1.9,Standing,false,15
355,65.8,97.8,12.0,3.48,36.5,1.6,Sitting,false,15
356,69.8,99.0,12.5,3.70,37.0,1.7,Standing,false,15
357,75.6,97.8,13.5,2.08,37.0,1.3,Standing,false,15
358,64.7,97.6,12.9,2.49,36.6,1.2,Sitting,false,15
359,79.8,99.4,15.5,2.80,36.7,1.7,Standing,false,15
360,72.0,99.8,12.8,2.61,36.9,1.6,Standing,false,15
361,77.3,97.5,12.0,3.84,36.6,1.1,Sitting,false,15
362,61.1,99.0,13.5,2.96,36.7,2.0,Standing,false,15
363,77.3,99.1,13.0,3.38,36.8,1.3,Standing,false,15
364,71.7,99.5,15.6,2.36,36.9,1.2,Standing,false,15
365,77.0,98.0,15.9,2.34,36.9,1.3,Standing,false,15
366,60.9,97.8,14.2,3.91,36.7,1.8,Standing,false,15
367,69.5,97.5,15.2,2.36,36.8,1.4,Standing,false,15
368,67.0,99.1,15.6,3.61,36.6,1.8,Standing,false,15
369,74.4,99.8,15.7,3.82,36.9,1.6,Sitting,false,15
370,65.3,99.5,13.2,2.53,36.7,1.8,Standing,false,15
371,79.5,99.1,13.7,3.00,36.6,1.7,Standing,false,15
372,78.8,97.2,15.2,2.42,36.7,1.6,Sitting,false,15
373,72.6,98.8,15.6,2.70,36.6,1.9,Standing,false,15
374,77.3,97.0,12.1,2.99,37.0,2.0,Standing,false,15
375,68.3,97.3,14.5,3.64,36.9,1.7,Sitting,false,15
376,71.8,98.8,12.3,3.72,36.9,1.1,Standing,false,15
377,77.7,98.3,14.3,3.65,36.9,1.8,Standing,false,15
378,78.8,97.0,14.6,3.03,36.6,1.6,Sitting,false,15
379,64.8,99.6,14.6,2.18,37.0,1.8,Standing,false,15
380,74.0,98.8,14.6,2.48,37.0,1.7,Sitting,false,15
381,60.1,99.0,14.1,3.92,36.9,1.7,Standing,false,15
382,64.5,99.8,12.9,3.81,37.0,2.0,Standing,false,15
383,70.8,98.9,12.7,3.22,36.9,1.7,Standing,false,15
384,66.1,99.4,12.4,3.32,36.9,1.5,Standing,false,15
385,78.8,98.8,13.3,2.33,36.6,1.1,Sitting,false,16
386,73.9,97.1,14.2,2.73,36.9,1.2,Standing,false,16
387,67.8,98.7,15.6,3.45,36.9,1.4,Standing,false,16
388,70.6,98.5,13.8,3.33,36.8,1.8,Standing,false,16
389,69.0,97.7,15.8,2.05,36.9,1.2,Standing,false,16
390,65.6,97.1,14.4,3.39,37.0,1.6,Standing,false,16
391,77.9,98.9,14.2,3.62,36.5,1.5,Standing,false,16
392,79.9,99.8,12.9,3.74,36.6,1.7,Standing,false,16
393,65.8,99.6,14.6,2.82,36.7,1.9,Standing,false,16
394,74.5,99.0,15.7,2.58,36.8,1.3,Standing,false,16
395,68.5,99.6,15.3,2.25,36.5,1.4,Sitting,false,16
396,61.0,99.6,15.9,3.81,36.8,1.1,Standing,false,16
397,63.2,99.0,15.6,3.58,36.7,1.5,Standing,false,16
398,73.4,99.3,14.4,3.12,36.7,1.9,Sitting,false,16
399,78.3,97.3,15.7,3.93,36.7,1.9,Standing,false,16
400,65.1,99.9,14.9,3.29,36.8,1.8,Standing,false,16
401,65.1,98.4,14.6,2.05,37.0,1.7,Standing,false,16
402,64.3,97.6,12.4,3.67,37.0,1.8,Standing,false,16
403,63.8,98.4,13.0,2.71,37.0,1.6,Standing,false,16
404,78.7,98.4,15.0,3.45,36.6,1.5,Standing,false,16
405,73.1,97.6,12.6,3.29,36.9,1.8,Standing,false,16
