Timestamp,humidity,temperature
2026-04-16T10:14:29.529000,0,99.41
2026-04-16T10:14:28.524000,0,98.8
2026-04-16T10:14:27.512000,0,98.8
2026-04-16T10:14:26.533000,0,98.8
2026-04-16T10:14:25.512000,0,98.8
2026-04-16T10:14:24.525000,0,98.19
2026-04-16T10:14:23.526000,0,99.41
2026-04-16T10:14:22.538000,0,98.8
2026-04-16T10:14:21.517000,0,98.19
2026-04-16T10:14:20.541000,0,98.19
2026-04-16T10:14:19.514000,0,98.8
2026-04-16T10:14:18.509000,0,98.19
2026-04-16T10:14:17.501000,0,98.19
2026-04-16T10:14:16.513000,0,98.19
2026-04-16T10:14:15.509000,0,96.98
2026-04-16T10:14:14.528000,0,98.8
2026-04-16T10:14:13.510000,0,98.19
2026-04-16T10:14:12.511000,0,99.41
2026-04-16T10:14:11.502000,0,98.8
2026-04-16T10:14:10.510000,0,100.02
2026-04-16T10:14:09.512000,0,96.98
2026-04-16T10:14:08.505000,0,98.19
2026-04-16T10:14:07.505000,0,98.8
2026-04-16T10:14:06.505000,0,98.19
2026-04-16T10:14:05.513000,0,98.19
2026-04-16T10:14:04.494000,0,98.19
2026-04-16T10:14:03.497000,0,97.59
2026-04-16T10:14:02.505000,0,98.19
2026-04-16T10:14:01.490000,0,98.8
2026-04-16T10:14:00.477000,0,98.8
2026-04-16T10:13:59.497000,0,98.8
2026-04-16T10:13:58.493000,0,97.59
2026-04-16T10:13:57.508000,0,98.19
2026-04-16T10:13:56.495000,0,97.59
2026-04-16T10:13:55.501000,0,98.8
2026-04-16T10:13:54.487000,0,96.37
2026-04-16T10:13:53.504000,0,98.8
2026-04-16T10:13:52.482000,0,97.59
2026-04-16T10:13:51.485000,0,97.59
2026-04-16T10:13:50.496000,0,98.8
2026-04-16T10:13:49.487000,0,96.98
2026-04-16T10:13:48.505000,0,98.8
2026-04-16T10:13:47.501000,0,98.19
2026-04-16T10:13:46.482000,0,96.37
2026-04-16T10:13:45.504000,0,97.59
2026-04-16T10:13:44.489000,0,98.19
2026-04-16T10:13:43.505000,0,98.19
2026-04-16T10:13:42.470000,0,98.19
2026-04-16T10:13:41.496000,0,97.59
2026-04-16T10:13:40.473000,0,97.59
2026-04-16T10:13:39.492000,0,97.59
2026-04-16T10:13:38.475000,0,97.59
2026-04-16T10:13:37.490000,0,98.19
2026-04-16T10:13:36.487000,0,97.59
2026-04-16T10:13:35.468000,0,96.98
2026-04-16T10:13:34.473000,0,97.59
2026-04-16T10:13:33.462000,0,97.59
2026-04-16T10:13:32.460000,0,97.59
2026-04-16T10:13:31.465000,0,97.59
2026-04-16T10:13:30.474000,0,97.59
2026-04-16T10:13:29.457000,0,97.59
2026-04-16T10:13:28.472000,0,97.59
2026-04-16T10:13:27.466000,0,98.19
2026-04-16T10:13:26.469000,0,97.59
2026-04-16T10:13:25.455000,0,96.37
2026-04-16T10:13:24.452000,0,98.19
2026-04-16T10:13:23.464000,0,97.59
2026-04-16T10:13:22.457000,0,96.98
2026-04-16T10:13:21.456000,0,97.59
2026-04-16T10:13:20.454000,0,96.37
2026-04-16T10:13:19.453000,0,98.8
2026-04-16T10:13:18.465000,0,98.19
2026-04-16T10:13:17.456000,0,98.19
2026-04-16T10:13:16.453000,0,97.59
2026-04-16T10:13:15.456000,0,96.37
2026-04-16T10:13:14.463000,0,98.19
2026-04-16T10:13:13.448000,0,96.98
2026-04-16T10:13:12.464000,0,97.59
2026-04-16T10:13:11.448000,0,98.19
2026-04-16T10:13:10.454000,0,98.8
2026-04-16T10:13:09.441000,0,96.98
2026-04-16T10:13:08.451000,0,98.19
2026-04-16T10:13:07.436000,0,98.19
2026-04-16T10:13:06.460000,0,97.59
2026-04-16T10:13:05.448000,0,97.59
2026-04-16T10:13:04.456000,0,96.37
2026-04-16T10:13:03.437000,0,96.98
2026-04-16T10:13:02.455000,0,98.8
2026-04-16T10:13:01.438000,0,96.98
2026-04-16T10:13:00.470000,0,98.19
2026-04-16T10:12:59.440000,0,96.37
2026-04-16T10:12:58.449000,0,96.98
2026-04-16T10:12:57.425000,0,97.59
2026-04-16T10:12:56.464000,0,97.59
2026-04-16T10:12:55.440000,0,96.98
2026-04-16T10:12:54.425000,0,97.59
2026-04-16T10:12:53.432000,0,97.59
2026-04-16T10:12:52.413000,0,96.98
2026-04-16T10:12:51.430000,0,97.59
2026-04-16T10:12:50.426000,0,98.19
2026-04-16T10:12:49.424000,0,96.37
2026-04-16T10:12:48.434000,0,97.59
2026-04-16T10:12:47.432000,0,98.19
2026-04-16T10:12:46.417000,0,96.98
2026-04-16T10:12:45.424000,0,98.19
2026-04-16T10:12:44.420000,0,98.19
2026-04-16T10:12:43.432000,0,96.37
2026-04-16T10:12:42.416000,0,97.59
2026-04-16T10:12:41.425000,0,96.98
2026-04-16T10:12:40.411000,0,97.59
2026-04-16T10:12:39.415000,0,97.59
2026-04-16T10:12:38.416000,0,97.59
2026-04-16T10:12:37.421000,0,96.37
2026-04-16T10:12:36.424000,0,97.59
2026-04-16T10:12:35.429000,0,98.19
2026-04-16T10:12:34.425000,0,96.98
2026-04-16T10:12:33.423000,0,96.37
2026-04-16T10:12:32.407000,0,96.98
2026-04-16T10:12:31.413000,0,97.59
2026-04-16T10:12:30.410000,0,96.37
2026-04-16T10:12:29.411000,0,97.59
2026-04-16T10:12:28.409000,0,98.19
2026-04-16T10:12:27.421000,0,98.19
2026-04-16T10:12:26.416000,0,98.8
2026-04-16T10:12:25.419000,0,96.98
2026-04-16T10:12:24.400000,0,98.19
2026-04-16T10:12:23.426000,0,98.8
2026-04-16T10:12:22.406000,0,98.19
2026-04-16T10:12:21.426000,0,97.59
2026-04-16T10:12:20.408000,0,98.19
2026-04-16T10:12:19.410000,0,97.59
2026-04-16T10:12:18.389000,0,98.19
2026-04-16T10:12:17.411000,0,97.59
2026-04-16T10:12:16.390000,0,97.59
2026-04-16T10:12:15.390000,0,97.59
2026-04-16T10:12:14.389000,0,96.98
2026-04-16T10:12:13.389000,0,96.37
2026-04-16T10:12:12.392000,0,97.59
2026-04-16T10:12:11.389000,0,98.19
2026-04-16T10:12:10.395000,0,97.59
2026-04-16T10:12:09.387000,0,96.37
2026-04-16T10:12:08.392000,0,96.98
2026-04-16T10:12:07.385000,0,95.76
2026-04-16T10:12:06.371000,0,96.37
2026-04-16T10:12:05.364000,0,93.94
2026-04-16T10:12:04.382000,0,95.76
2026-04-16T10:12:03.373000,0,95.16
2026-04-16T10:12:02.374000,0,96.98
2026-04-16T10:12:01.384000,0,97.59
2026-04-16T10:12:00.377000,0,97.59
2026-04-16T10:11:59.392000,0,96.37
2026-04-16T10:11:58.384000,0,96.98
2026-04-16T10:11:57.369000,0,98.19
2026-04-16T10:11:56.389000,0,98.19
2026-04-16T10:11:55.373000,0,96.98
2026-04-16T10:11:54.382000,0,96.98
2026-04-16T10:11:53.369000,0,96.37
2026-04-16T10:11:52.381000,0,95.76
2026-04-16T10:11:51.370000,0,96.37
2026-04-16T10:11:50.380000,0,96.37
2026-04-16T10:11:49.376000,0,96.37
2026-04-16T10:11:48.374000,0,95.76
2026-04-16T10:11:47.348000,0,95.76
2026-04-16T10:11:46.374000,0,96.98
2026-04-16T10:11:45.375000,0,96.98
2026-04-16T10:11:44.376000,0,96.98
2026-04-16T10:11:43.371000,0,96.37
2026-04-16T10:11:42.373000,0,96.98
2026-04-16T10:11:41.369000,0,96.98
2026-04-16T10:11:40.380000,0,95.16
2026-04-16T10:11:39.362000,0,95.76
2026-04-16T10:11:38.385000,0,96.37
2026-04-16T10:11:37.352000,0,95.16
2026-04-16T10:11:36.369000,0,95.76
2026-04-16T10:11:35.352000,0,95.76
2026-04-16T10:11:34.358000,0,95.76
2026-04-16T10:11:33.349000,0,94.55
2026-04-16T10:11:32.377000,0,96.37
2026-04-16T10:11:31.359000,0,95.16
2026-04-16T10:11:30.369000,0,96.37
2026-04-16T10:11:29.347000,0,96.37
2026-04-16T10:11:28.337000,0,97.59
2026-04-16T10:11:27.352000,0,97.59
2026-04-16T10:11:26.345000,0,96.37
2026-04-16T10:11:25.352000,0,96.98
2026-04-16T10:11:24.334000,0,96.98
2026-04-16T10:11:23.350000,0,97.59
2026-04-16T10:11:22.344000,0,98.19
2026-04-16T10:11:21.329000,0,96.98
2026-04-16T10:11:20.336000,0,96.37
2026-04-16T10:11:19.331000,0,96.98
2026-04-16T10:11:18.352000,0,97.59
2026-04-16T10:11:17.348000,0,96.98
2026-04-16T10:11:16.342000,0,98.19
2026-04-16T10:11:15.332000,0,97.59
2026-04-16T10:11:14.352000,0,98.8
2026-04-16T10:11:13.344000,0,97.59
2026-04-16T10:11:12.330000,0,98.19
2026-04-16T10:11:11.344000,0,97.59
2026-04-16T10:11:10.328000,0,97.59
2026-04-16T10:11:09.341000,0,98.19
2026-04-16T10:11:08.329000,0,96.98
2026-04-16T10:11:07.341000,0,98.19
2026-04-16T10:11:06.335000,0,97.59
2026-04-16T10:11:05.340000,0,97.59
2026-04-16T10:11:04.329000,0,98.19
2026-04-16T10:11:03.337000,0,96.98
2026-04-16T10:11:02.321000,0,98.8
2026-04-16T10:11:01.350000,0,98.8
2026-04-16T10:11:00.320000,0,98.19
2026-04-16T10:10:59.334000,0,98.19
2026-04-16T10:10:58.320000,0,96.98
2026-04-16T10:10:57.329000,0,98.8
2026-04-16T10:10:56.306000,0,98.19
2026-04-16T10:10:55.340000,0,98.19
2026-04-16T10:10:54.319000,0,96.98
2026-04-16T10:10:53.307000,0,98.8
2026-04-16T10:10:52.312000,0,96.98
2026-04-16T10:10:51.329000,0,96.98
2026-04-16T10:10:50.311000,0,97.59
2026-04-16T10:10:49.310000,0,97.59
2026-04-16T10:10:48.305000,0,97.59
2026-04-16T10:10:47.314000,0,97.59
2026-04-16T10:10:46.317000,0,97.59
2026-04-16T10:10:45.304000,0,98.8
2026-04-16T10:10:44.311000,0,98.19
2026-04-16T10:10:43.304000,0,98.8
2026-04-16T10:10:42.302000,0,96.98
2026-04-16T10:10:41.310000,0,97.59
2026-04-16T10:10:40.306000,0,98.8
2026-04-16T10:10:39.310000,0,98.19
2026-04-16T10:10:38.318000,0,98.19
2026-04-16T10:10:37.328000,0,97.59
2026-04-16T10:10:36.308000,0,96.98
2026-04-16T10:10:35.301000,0,99.41
2026-04-16T10:10:34.312000,0,98.8
2026-04-16T10:10:33.289000,0,97.59
2026-04-16T10:10:32.304000,0,98.19
2026-04-16T10:10:31.296000,0,98.19
2026-04-16T10:10:30.304000,0,97.59
2026-04-16T10:10:29.287000,0,97.59
2026-04-16T10:10:28.315000,0,98.19
2026-04-16T10:10:27.287000,0,98.19
2026-04-16T10:10:26.290000,0,98.19
2026-04-16T10:10:25.272000,0,96.37
2026-04-16T10:10:24.290000,0,97.59
2026-04-16T10:10:23.296000,0,96.37
2026-04-16T10:10:22.294000,0,96.37
2026-04-16T10:10:21.303000,0,94.55
2026-04-16T10:10:20.294000,0,93.94
2026-04-16T10:10:19.369000,0,93.94
2026-04-16T10:10:18.569000,0,89.69
2026-04-16T10:10:17.584000,0,87.87
2026-04-16T10:10:16.774000,0,88.47
2026-04-16T10:10:13.181000,0,87.87
2026-04-16T10:10:12.064000,0,89.08
2026-04-16T10:10:11.665000,0,87.87
2026-04-16T10:10:07.664000,0,87.87
2026-04-16T10:10:06.657000,0,87.87
2026-04-16T10:10:06.175000,0,88.47
2026-04-16T09:51:00.114000,0,97.59
2026-04-16T09:50:59.115000,0,96.98
2026-04-16T09:50:58.107000,0,97.59
2026-04-16T09:50:57.116000,0,97.59
2026-04-16T09:50:56.116000,0,96.98
2026-04-16T09:50:55.132000,0,97.59
2026-04-16T09:50:54.106000,0,97.59
2026-04-16T09:50:53.130000,0,96.98
2026-04-16T09:50:52.107000,0,97.59
2026-04-16T09:50:51.124000,0,96.37
2026-04-16T09:50:50.115000,0,96.98
2026-04-16T09:50:49.108000,0,96.98
2026-04-16T09:50:48.109000,0,96.98
2026-04-16T09:50:47.114000,0,96.98
2026-04-16T09:50:46.108000,0,97.59
2026-04-16T09:50:45.099000,0,96.98
2026-04-16T09:50:44.107000,0,97.59
2026-04-16T09:50:43.091000,0,97.59
2026-04-16T09:50:42.106000,0,95.76
2026-04-16T09:50:41.100000,0,97.59
2026-04-16T09:50:40.115000,0,97.59
2026-04-16T09:50:39.092000,0,97.59
2026-04-16T09:50:38.100000,0,96.98
2026-04-16T09:50:37.091000,0,96.37
2026-04-16T09:50:36.090000,0,97.59
2026-04-16T09:50:35.100000,0,97.59
2026-04-16T09:50:34.107000,0,96.98
2026-04-16T09:50:33.084000,0,97.59
2026-04-16T09:50:32.100000,0,95.76
2026-04-16T09:50:31.092000,0,95.76
2026-04-16T09:50:30.084000,0,96.37
2026-04-16T09:50:29.091000,0,96.98
2026-04-16T09:50:28.097000,0,97.59
2026-04-16T09:50:27.092000,0,97.59
2026-04-16T09:50:26.096000,0,97.59
2026-04-16T09:50:25.075000,0,96.37
2026-04-16T09:50:24.091000,0,98.19
2026-04-16T09:50:23.084000,0,96.98
2026-04-16T09:50:22.091000,0,96.37
2026-04-16T09:50:21.076000,0,96.98
2026-04-16T09:50:20.091000,0,98.19
2026-04-16T09:50:19.069000,0,97.59
2026-04-16T09:50:18.085000,0,96.98
2026-04-16T09:50:17.083000,0,96.98
2026-04-16T09:50:16.076000,0,96.37
2026-04-16T09:50:15.067000,0,97.59
2026-04-16T09:50:14.091000,0,98.19
2026-04-16T09:50:13.077000,0,96.98
2026-04-16T09:50:12.092000,0,95.76
2026-04-16T09:50:11.084000,0,96.98
2026-04-16T09:50:10.077000,0,95.76
2026-04-16T09:50:09.066000,0,96.98
2026-04-16T09:50:08.085000,0,96.98
2026-04-16T09:50:07.068000,0,96.98
2026-04-16T09:50:06.058000,0,96.98
2026-04-16T09:50:05.059000,0,97.59
2026-04-16T09:50:04.086000,0,97.59
2026-04-16T09:50:03.068000,0,96.37
2026-04-16T09:50:02.060000,0,95.16
2026-04-16T09:50:01.068000,0,96.98
2026-04-16T09:50:00.076000,0,95.16
2026-04-16T09:49:59.068000,0,96.98
2026-04-16T09:49:58.051000,0,96.37
2026-04-16T09:49:57.060000,0,96.98
2026-04-16T09:49:56.053000,0,95.76
2026-04-16T09:49:55.060000,0,96.98
2026-04-16T09:49:54.053000,0,96.37
2026-04-16T09:49:53.051000,0,96.37
2026-04-16T09:49:52.056000,0,97.59
2026-04-16T09:49:51.050000,0,96.98
2026-04-16T09:49:50.050000,0,96.98
2026-04-16T09:49:49.051000,0,96.98
2026-04-16T09:49:48.052000,0,96.37
2026-04-16T09:49:47.056000,0,96.37
2026-04-16T09:49:46.046000,0,96.37
2026-04-16T09:49:45.062000,0,96.98
2026-04-16T09:49:44.034000,0,96.37
2026-04-16T09:49:43.060000,0,96.37
2026-04-16T09:49:42.060000,0,96.98
2026-04-16T09:49:41.036000,0,96.37
2026-04-16T09:49:40.027000,0,96.98
2026-04-16T09:49:39.037000,0,95.76
2026-04-16T09:49:38.028000,0,96.98
2026-04-16T09:49:37.036000,0,96.98
2026-04-16T09:49:36.027000,0,96.98
2026-04-16T09:49:35.051000,0,98.19
2026-04-16T09:49:34.035000,0,97.59
2026-04-16T09:49:33.035000,0,96.37
2026-04-16T09:49:32.027000,0,96.98
2026-04-16T09:49:31.034000,0,96.37
2026-04-16T09:49:30.028000,0,95.76
2026-04-16T09:49:29.051000,0,96.98
2026-04-16T09:49:28.028000,0,96.98
2026-04-16T09:49:27.027000,0,95.76
2026-04-16T09:49:26.028000,0,95.76
2026-04-16T09:49:25.057000,0,96.37
2026-04-16T09:49:24.026000,0,95.76
2026-04-16T09:49:23.011000,0,95.76
2026-04-16T09:49:22.019000,0,96.98
2026-04-16T09:49:21.037000,0,96.37
2026-04-16T09:49:20.028000,0,96.37
2026-04-16T09:49:19.011000,0,95.76
2026-04-16T09:49:18.021000,0,94.55
2026-04-16T09:49:17.012000,0,96.98
2026-04-16T09:49:16.028000,0,96.37
2026-04-16T09:49:15.019000,0,94.55
2026-04-16T09:49:14.021000,0,96.37
2026-04-16T09:49:13.011000,0,96.37
2026-04-16T09:49:12.011000,0,95.76
2026-04-16T09:49:11.005000,0,93.94
2026-04-16T09:49:10.010000,0,94.55
2026-04-16T09:49:09.018000,0,94.55
2026-04-16T09:49:08.009000,0,95.76
2026-04-16T09:49:07.014000,0,96.37
2026-04-16T09:49:06.010000,0,95.76
2026-04-16T09:49:05.011000,0,95.76
2026-04-16T09:49:04.011000,0,95.16
2026-04-16T09:49:02.997000,0,94.55
2026-04-16T09:49:02.011000,0,95.16
2026-04-16T09:49:00.995000,0,94.55
2026-04-16T09:49:00.012000,0,95.76
2026-04-16T09:48:58.996000,0,94.55
2026-04-16T09:48:58.022000,0,94.55
2026-04-16T09:48:56.989000,0,93.94
2026-04-16T09:48:56.010000,0,95.16
2026-04-16T09:48:54.997000,0,94.55
2026-04-16T09:48:54.011000,0,95.16
2026-04-16T09:48:52.992000,0,95.16
2026-04-16T09:48:52.011000,0,96.37
2026-04-16T09:48:50.987000,0,96.37
2026-04-16T09:48:50.010000,0,95.76
2026-04-16T09:48:48.988000,0,96.37
2026-04-16T09:48:47.996000,0,95.76
2026-04-16T09:48:46.986000,0,96.37
2026-04-16T09:48:45.995000,0,96.37
2026-04-16T09:48:44.986000,0,95.76
2026-04-16T09:48:43.988000,0,95.76
2026-04-16T09:48:42.988000,0,94.55
2026-04-16T09:48:41.995000,0,94.55
2026-04-16T09:48:40.978000,0,95.76
2026-04-16T09:48:39.996000,0,95.16
2026-04-16T09:48:38.987000,0,95.76
2026-04-16T09:48:37.971000,0,95.76
2026-04-16T09:48:36.979000,0,93.34
2026-04-16T09:48:35.973000,0,94.55
2026-04-16T09:48:34.969000,0,94.55
2026-04-16T09:48:33.979000,0,94.55
2026-04-16T09:48:32.970000,0,94.55
2026-04-16T09:48:31.963000,0,95.16
2026-04-16T09:48:30.979000,0,95.76
2026-04-16T09:48:29.964000,0,95.16
2026-04-16T09:48:28.970000,0,95.16
2026-04-16T09:48:27.988000,0,95.16
2026-04-16T09:48:26.970000,0,93.94
2026-04-16T09:48:25.968000,0,94.55
2026-04-16T09:48:24.980000,0,93.94
2026-04-16T09:48:23.964000,0,95.16
2026-04-16T09:48:22.972000,0,95.16
2026-04-16T09:48:21.972000,0,94.55
2026-04-16T09:48:20.971000,0,95.16
2026-04-16T09:48:19.955000,0,95.16
2026-04-16T09:48:18.971000,0,94.55
2026-04-16T09:48:17.980000,0,93.34
2026-04-16T09:48:16.955000,0,93.34
2026-04-16T09:48:15.964000,0,92.12
2026-04-16T09:48:14.955000,0,92.73
2026-04-16T09:48:13.948000,0,93.34
2026-04-16T09:48:12.970000,0,94.55
2026-04-16T09:48:11.947000,0,95.16
2026-04-16T09:48:10.955000,0,95.16
2026-04-16T09:48:09.956000,0,94.55
2026-04-16T09:48:08.976000,0,92.12
2026-04-16T09:48:07.948000,0,92.12
2026-04-16T09:48:06.971000,0,90.3
2026-04-16T09:48:05.947000,0,92.12
2026-04-16T09:48:04.948000,0,94.55
2026-04-16T09:48:03.948000,0,95.16
2026-04-16T09:48:02.947000,0,95.76
2026-04-16T09:48:01.947000,0,95.76
2026-04-16T09:48:01.197000,0,95.76
2026-04-16T09:47:59.947000,0,95.76
2026-04-16T09:47:58.933000,0,95.16
2026-04-16T09:47:57.947000,0,96.37
2026-04-16T09:47:56.931000,0,95.76
2026-04-16T09:47:55.947000,0,95.16
2026-04-16T09:47:54.938000,0,94.55
2026-04-16T09:47:53.940000,0,95.16
2026-04-16T09:47:52.923000,0,95.16
2026-04-16T09:47:51.940000,0,95.76
2026-04-16T09:47:50.941000,0,95.16
2026-04-16T09:47:49.931000,0,94.55
2026-04-16T09:47:48.931000,0,94.55
2026-04-16T09:47:47.930000,0,93.94
2026-04-16T09:47:46.936000,0,94.55
2026-04-16T09:47:45.948000,0,94.55
2026-04-16T09:47:44.937000,0,95.16
2026-04-16T09:47:43.915000,0,95.16
2026-04-16T09:47:42.924000,0,96.98
2026-04-16T09:47:41.915000,0,94.55
2026-04-16T09:47:40.917000,0,96.37
2026-04-16T09:47:39.933000,0,96.98
2026-04-16T09:47:38.923000,0,95.76
2026-04-16T09:47:37.923000,0,95.76
2026-04-16T09:47:36.924000,0,93.94
2026-04-16T09:47:35.916000,0,95.16
2026-04-16T09:47:34.915000,0,95.76
2026-04-16T09:47:33.932000,0,92.12
2026-04-16T09:47:32.924000,0,90.9
2026-04-16T09:47:31.925000,0,92.12
2026-04-16T09:47:30.908000,0,95.16
2026-04-16T09:47:29.915000,0,95.16
2026-04-16T09:47:28.920000,0,96.37
2026-04-16T09:47:27.931000,0,96.98
2026-04-16T09:47:26.908000,0,96.37
2026-04-16T09:47:25.908000,0,97.59
2026-04-16T09:47:24.907000,0,97.59
2026-04-16T09:47:23.924000,0,98.19
2026-04-16T09:47:22.908000,0,97.59
2026-04-16T09:47:21.923000,0,95.76
2026-04-16T09:47:20.900000,0,97.59
2026-04-16T09:47:19.930000,0,95.76
2026-04-16T09:47:18.900000,0,95.76
2026-04-16T09:47:17.908000,0,96.37
2026-04-16T09:47:16.890000,0,93.94
2026-04-16T09:47:15.891000,0,95.76
2026-04-16T09:47:14.909000,0,94.55
2026-04-16T09:47:13.884000,0,96.98
2026-04-16T09:47:12.900000,0,95.76
2026-04-16T09:47:11.900000,0,95.76
2026-04-16T09:47:10.899000,0,95.76
2026-04-16T09:47:09.883000,0,96.98
2026-04-16T09:47:08.890000,0,96.37
2026-04-16T09:47:07.892000,0,96.98
2026-04-16T09:47:06.907000,0,95.76
2026-04-16T09:47:05.899000,0,96.98
2026-04-16T09:47:04.890000,0,94.55
2026-04-16T09:47:03.892000,0,96.37
2026-04-16T09:47:02.899000,0,96.98
2026-04-16T09:47:01.893000,0,96.37
2026-04-16T09:47:00.892000,0,96.37
2026-04-16T09:46:59.884000,0,95.16
2026-04-16T09:46:58.875000,0,96.37
2026-04-16T09:46:57.875000,0,95.16
2026-04-16T09:46:56.890000,0,95.16
2026-04-16T09:46:55.868000,0,93.94
2026-04-16T09:46:54.876000,0,93.94
2026-04-16T09:46:53.875000,0,93.34
2026-04-16T09:46:52.891000,0,94.55
2026-04-16T09:46:51.875000,0,96.37
2026-04-16T09:46:50.875000,0,96.37
2026-04-16T09:46:49.866000,0,95.76
2026-04-16T09:46:48.894000,0,94.55
2026-04-16T09:46:47.877000,0,95.76
2026-04-16T09:46:46.864000,0,93.94
2026-04-16T09:46:45.859000,0,96.37
2026-04-16T09:46:44.858000,0,95.76
2026-04-16T09:46:43.868000,0,94.55
2026-04-16T09:46:42.887000,0,94.55
2026-04-16T09:46:41.869000,0,95.16
2026-04-16T09:46:40.873000,0,94.55
2026-04-16T09:46:39.858000,0,95.76
2026-04-16T09:46:38.864000,0,94.55
2026-04-16T09:46:37.860000,0,94.55
2026-04-16T09:46:36.851000,0,95.76
2026-04-16T09:46:35.850000,0,95.16
2026-04-16T09:46:34.859000,0,94.55
2026-04-16T09:46:33.849000,0,94.55
2026-04-16T09:46:32.860000,0,95.16
2026-04-16T09:46:31.860000,0,92.73
2026-04-16T09:46:30.868000,0,94.55
2026-04-16T09:46:29.851000,0,94.55
2026-04-16T09:46:28.860000,0,93.94
2026-04-16T09:46:27.854000,0,95.16
2026-04-16T09:46:26.849000,0,94.55
2026-04-16T09:46:25.845000,0,94.55
2026-04-16T09:46:24.864000,0,94.55
2026-04-16T09:46:23.850000,0,94.55
2026-04-16T09:46:22.838000,0,92.12
2026-04-16T09:46:21.857000,0,91.51
2026-04-16T09:46:20.848000,0,93.94
2026-04-16T09:46:19.845000,0,93.94
2026-04-16T09:45:35.798000,0,82.4
2026-04-16T09:45:34.810000,0,82.4
2026-04-16T09:45:33.813000,0,82.4
2026-04-16T09:45:32.821000,0,82.4
2026-04-16T09:45:31.796000,0,81.79
2026-04-16T09:45:30.811000,0,81.18
2026-04-16T09:45:29.797000,0,83.01
2026-04-16T09:45:28.804000,0,81.18
2026-04-16T09:45:27.789000,0,80.58
2026-04-16T09:45:26.804000,0,83.01
2026-04-16T09:45:25.784000,0,80.58
2026-04-16T09:45:24.789000,0,81.79
2026-04-16T09:45:23.787000,0,81.18
2026-04-16T09:45:22.804000,0,82.4
2026-04-16T09:45:21.784000,0,82.4
2026-04-16T09:45:20.784000,0,82.4
2026-04-16T09:45:19.784000,0,80.58
2026-04-16T09:45:18.783000,0,81.18
2026-04-16T09:45:17.776000,0,82.4
2026-04-16T09:45:16.785000,0,81.18
2026-04-16T09:45:15.784000,0,81.18
